	SRR925703	SRR925714	SRR925716	SRR925726	SRR934637	SRR925697	SRR934636	SRR925689	SRR925690	SRR925691	SRR925692	SRR925702	SRR925707	SRR925708	SRR925709	SRR925710	SRR925713	SRR925715	SRR925717	SRR934638	SRR934639	SRR925706	SRR925693	SRR925694	SRR925695	SRR925696	SRR925698	SRR925699	SRR925700	SRR925701	SRR925704	SRR925705	SRR925711	SRR925718	SRR925723	SRR925724	SRR925725	SRR925727	SRR925729	SRR925735	SRR925736	SRR925740	SRR925741	SRR925742	SRR934631	SRR934632	SRR934633	SRR934640	SRR934641	SRR934642	SRR934643	SRR934644	SRR934645
ENSG00000232077_LINC01031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000121274_PAPD5	0.0	0.0	542.63	2326.83	5176.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1027.97	1238.74	1650.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1290.85	0.0	0.0	502.72	0.0	0.0	0.0	163.33	0.0	0.0	0.0	0.0	0.0	0.0	703.38	420.57	0.0	852.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231772_RP1-154K9.2	0.0	0.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.35	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000162733_DDR2	3445.18	2144.57	1228.87	23.88	0.0	1165.06	0.0	5.15	0.0	3.44	4.76	15.07	63.63	9.81	6.22	16.05	103.89	19.66	20.54	2.98	8.73	2392.96	112.86	0.0	69.33	11.12	0.0	4.21	1.05	6.41	29.12	3.95	200.17	2.62	11.38	37.7	8.23	3.15	12.91	22.48	12.96	0.0	169.4	5.25	0.0	4.7	17.5	0.0	0.0	18.36	1.38	0.0	2.64
ENSG00000131876_SNRPA1	10671.0	7470.6	2586.68	19627.18	15059.47	6870.94	5078.27	5290.04	10591.39	4342.73	3939.44	5878.45	4472.57	7074.27	4712.63	14912.15	13950.11	7746.91	0.0	4567.42	0.0	10019.58	0.0	3564.31	7658.83	6357.0	5879.54	4661.99	3033.13	1913.68	11390.98	5108.11	1870.13	11882.6	13722.25	3681.76	0.0	0.0	7481.93	5770.84	6089.94	6994.31	6808.58	5874.13	4846.66	4402.81	4190.56	8237.94	13744.94	16595.52	2253.44	5569.99	5144.18
ENSG00000169221_TBC1D10B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3841.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4564.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3654.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177189_RPS6KA3	0.0	1838.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	860.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	759.17	0.0	0.0	0.0	0.0	1786.46	2588.4	0.0	0.0	742.4	0.0	0.0	0.0	0.0	0.0	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2233.56	221.89	0.0	93.6
ENSG00000132680_KIAA0907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2625.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1233.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1645.71	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179761_PIPOX	47.34	5.17	0.0	0.0	0.0	11.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.83	24.72	0.0	0.0	0.0	25.68	0.0	0.0	23.08	11.13	0.0	0.0	0.0	0.0	39.29	0.0	0.0	0.0	0.0	15.58	0.0	0.0	0.0	0.0	0.0	0.0	13.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000035664_DAPK2	0.0	0.0	24.94	0.0	0.0	12.92	0.0	2.96	10.15	7.39	0.0	0.0	0.0	0.0	0.0	89.11	48.29	0.0	0.0	0.0	0.0	65.81	0.0	12.69	0.0	0.0	0.0	0.0	0.0	0.0	120.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.1	0.0	0.0	0.0	0.0	0.0	77.12	0.0	56.98	547.85	155.76	0.0	17.62
ENSG00000105325_FZR1	628.79	977.8	1060.69	1604.99	0.0	401.33	0.0	0.0	0.0	1071.6	964.07	438.71	725.7	661.73	647.01	962.02	1080.09	279.55	605.1	1070.99	2334.55	842.02	967.45	556.53	313.3	842.4	1498.52	1003.3	942.08	0.0	1265.21	794.72	357.9	1660.02	582.54	625.35	565.69	700.95	367.51	506.68	572.87	0.0	492.98	711.62	0.0	0.0	762.46	0.0	1283.95	0.0	829.87	0.0	841.06
ENSG00000172671_ZFAND4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227531_RP11-202G18.1	5.3	0.2	0.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.16	0.0	0.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69	0.0	0.0	0.0	0.12	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000078725_BRINP1	68.88	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0	0.45	1118.01	0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000120332_TNN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000095574_IKZF5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.02	280.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000134709_HOOK1	0.0	1.63	0.0	212.55	26.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.64	0.0	0.0	0.0	2691.48	0.0	1003.09	1.32	5018.27	0.0	0.0	0.0	0.0	0.0	0.0	144.02	0.0	904.96	418.81	0.0	0.0	736.09	0.0	2402.93	0.0	0.0	601.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000080031_PTPRH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1420.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000087087_SRRT	11044.08	13504.15	19464.82	24774.24	0.0	13354.63	17757.35	22241.65	32851.88	19709.93	19092.52	8739.78	12996.23	13397.73	10341.55	11844.74	15130.9	6520.07	12189.42	11199.85	27505.15	6150.51	18621.01	14726.66	10392.81	13190.1	15304.05	15057.75	13642.17	17882.96	8048.32	12797.06	0.0	0.0	15621.26	9118.49	7529.62	0.0	19537.97	15752.76	13384.44	0.0	0.0	13447.02	11292.69	11606.68	7946.18	8958.69	13819.0	54595.42	17461.91	18095.04	19075.29
ENSG00000147654_EBAG9	1281.12	1643.77	766.62	854.58	0.0	845.92	935.32	862.51	0.0	851.33	856.66	679.11	505.18	1025.06	1106.1	1043.05	1743.97	1349.43	790.36	736.82	1266.77	2307.51	1583.1	76.21	1131.36	1936.72	2292.74	942.93	353.87	688.87	2114.39	730.89	779.37	0.0	2179.12	497.89	2481.9	2535.99	689.31	1106.56	1297.85	0.0	5045.9	840.08	414.34	352.08	906.79	2015.41	5239.04	149.37	302.57	92.13	299.23
ENSG00000117411_B4GALT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2936.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000105732_ZNF574	990.8	0.0	0.0	2743.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1720.95	0.0	0.0	0.0	0.0	0.0	0.0	951.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5683.34	2157.37	0.0	0.0	0.0	0.0	1044.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257335_MGAM	0.0	0.0	40.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.35	0.0	7.56	75.91	126.11	3.15	7.31	6.21	7.16	0.0	0.0	0.0	0.0	0.0	6.98	0.0	0.0	38.96	0.0	0.0	0.0	0.0	30.89	0.0	2.94	8.62	4.46	7.85	0.0	1.54	0.0	2.29
ENSG00000146834_MEPCE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3866.07	5165.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204694_OR11A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000183386_FHL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2300.85	0.0	1633.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135709_KIAA0513	0.0	0.0	0.0	71.04	266.34	38.0	0.0	0.0	77.48	97.01	51.74	0.0	0.0	0.0	0.0	177.35	131.15	136.82	0.0	0.0	0.0	64.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000100678_SLC8A3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231603_RP11-344N17.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196295_AC005154.6	333.85	310.48	90.64	224.75	0.0	261.56	0.0	150.5	127.19	143.15	55.46	90.36	60.8	28.58	152.52	0.0	0.0	0.0	136.78	136.86	0.0	115.5	0.0	85.72	576.93	1330.58	2168.36	14.78	63.8	69.29	207.49	0.0	0.0	0.0	347.99	130.28	1354.08	1951.64	233.01	71.02	149.0	0.0	0.0	841.64	0.0	40.73	0.0	192.8	0.0	288.8	110.6	0.0	0.0
ENSG00000154122_ANKH	3568.01	1394.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	571.0	0.0	2758.68	0.0	0.0	1294.77	0.0	0.0	245.35	0.0	0.0	0.0	889.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276241_CTB-91J4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	1.79	0.46	1.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000067369_TP53BP1	4872.74	4422.45	1325.88	0.0	0.0	0.0	0.0	0.0	1405.64	1110.26	1302.82	1294.21	1218.41	3212.5	1245.89	3711.7	3752.25	2190.49	4021.15	0.0	0.0	1385.48	0.0	0.0	2849.23	5010.34	10239.73	1140.19	900.48	642.06	3103.24	2092.12	3938.51	2010.77	2808.6	0.0	3839.99	3224.77	0.0	1629.96	3478.43	0.0	3226.15	3192.49	0.0	0.0	1577.34	1151.82	1863.56	0.0	0.0	0.0	1832.83
ENSG00000138311_ZNF365	0.0	5.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	205.9	0.0	2.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.75	4.81	0.0	0.6	0.0	0.0	0.0	0.0	19.4	0.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198108_CHSY3	7.18	0.0	1.29	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52	0.0	0.0	0.59	1.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145384_FABP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188716_DUPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000157388_CACNA1D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248555_LINC01339	1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11	0.0	0.0	0.0	0.0	0.0	0.0	0.56	0.0	0.0	0.0	1.15	0.93	7.3	0.0	0.0	0.0	0.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214711_CAPN14	14.52	3.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.94	8.79	0.0	0.0	0.0	0.0	0.0	0.0	31.04	12.81	7.61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000129595_EPB41L4A	19.48	30.15	13.11	0.0	0.0	0.0	0.0	0.85	0.0	0.0	1.76	11.32	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.37	0.0	0.0	0.0	3.33	0.0	282.88	0.0	45.39	14.56	24.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.37	0.0	38.72	0.0	0.0
ENSG00000175611_LINC00476	117.44	154.51	0.0	84.74	0.0	82.6	0.0	0.0	0.0	71.56	66.29	0.0	40.81	26.77	43.71	142.59	194.15	41.45	0.0	302.41	511.19	220.4	117.17	0.0	44.32	98.5	198.69	0.0	0.0	0.0	99.91	22.99	26.9	0.0	84.13	48.66	0.0	0.0	170.42	51.6	35.31	0.0	0.0	64.08	0.0	0.0	0.0	0.0	0.0	0.0	89.38	0.0	0.0
ENSG00000182492_BGN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130035_GALNT8	9.32	0.0	2.97	1.7	66.89	0.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.84	0.0	0.0	0.0	0.0	0.0	0.64	0.0	174.2	0.0	0.0	3.46	0.0	0.0	0.0	1.36	0.0	0.0	2.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178184_PARD6G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135341_MAP3K7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	760.95	0.0	0.0	0.0	0.0	83.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000069018_TRPC7	6.13	0.0	2.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	2.11	0.0	0.0	0.83	0.24	1.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131979_GCH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000065328_MCM10	2211.53	6654.33	1363.76	3826.96	1649.81	0.0	0.0	0.0	0.0	0.0	0.0	2535.21	907.04	3818.06	0.0	0.0	0.0	1687.82	3899.83	0.0	0.0	0.0	0.0	0.0	1971.12	1125.84	0.0	0.0	0.0	0.0	1152.37	1624.94	1296.8	1130.3	1682.23	853.18	646.03	2701.47	0.0	909.99	0.0	0.0	374.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000255325_RP11-96B2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000108840_HDAC5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1847.36	0.0	0.0	0.0	5090.81	0.0	0.0	0.0	0.0	4227.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1690.36	0.0	0.0	0.0	0.0	5175.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196511_TPK1	8.21	0.16	1.26	25.6	0.0	12.81	0.0	0.52	2.12	0.91	0.75	0.77	0.36	0.55	1.43	2.98	1.21	0.0	3.04	0.46	1.12	1.58	4.93	1.34	16.0	3.61	9.17	0.89	0.7	1.13	11.72	0.82	0.0	0.0	17.13	2.2	35.89	5.32	4.21	3.87	3.89	0.0	0.0	1.51	1.06	0.9	9.09	0.0	0.95	5.81	3.69	1.94	2.31
ENSG00000250039_RP11-17E2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000245322_RP11-15B17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000166797_FAM96A	0.0	2146.29	674.38	0.0	0.0	3019.2	0.0	0.0	0.0	0.0	0.0	1316.97	1052.98	807.68	0.0	2565.25	2505.34	0.0	4255.55	0.0	0.0	3843.51	0.0	0.0	2493.6	0.0	4179.83	0.0	339.78	0.0	0.0	0.0	0.0	1376.84	2540.11	0.0	3992.39	5023.93	0.0	0.0	0.0	0.0	2523.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	536.85
ENSG00000260854_CTD-2144E22.8	432.72	0.0	1996.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000114013_CD86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148123_RP11-35N6.1	7.26	2.36	17.3	1.81	0.0	0.39	0.67	1.46	0.0	0.51	0.27	0.52	1.0	7.02	1.04	0.4	0.0	0.0	0.0	0.74	0.91	0.11	11.93	0.67	1.29	1.66	0.64	2.23	2.04	1.09	0.83	1.6	8.09	0.0	2.09	0.54	0.0	0.0	0.0	1.91	1.96	0.0	0.0	1.52	0.0	0.0	1.27	1.36	0.38	13.26	2.58	0.0	0.15
ENSG00000249081_OR5M14P	20.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
